"BD Feedback: 
Reported to Merchant (Y/N)","BD Feedback: 
Price Match (Y/N)","BD Feedback
(if price match is not allowed)",BD feedback if any,Feedback Date,Report Date,responsible_bd,BU_Level_1,segment,AID,activity_name,PKG ID,package_name,SKU ID,sku_name,selling_currency,klook_cost,retail price,klook_price,klook price after auto priced,BML ,competitor_price,competitor_code,competitor_package,Pariticipation Date,URL,Country,Price diff.,Price variance%,Take Rate,TR after price matched
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
